id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE
199991,0.0011816172572862646,0.0034226808842266073,0.00024359147631176637,0.14315577532321155,0.007437647631680343,0.006950768602225713,0.018506012645949657,0.0025524921087125953,0.02499532175926123,6.684389496617492e-05,0.5616833667594026,0.004657848174123699,6.369171104613696e-06,0.003911111230635719,0.00176937470305174,0.00742034724767885,0.0007080432645467819,0.20000309595032256,0.011327691915301603
199992,0.0029668540209063276,0.008506297999613797,0.0005927629506359987,0.0034310249130895983,0.01842654149566399,0.01723823244795546,0.047548204777089396,0.007185611610163175,0.35801145122888745,0.00016594515978545957,0.01763015613957829,0.29694712159936126,1.5964741081869948e-05,0.16901224485257915,0.004310028227975094,0.018364906941657235,0.0014817335619002159,1.3537496903287112e-05,0.028151379835173004
199993,0.002070739456923161,0.005056479117341032,0.0003644580426987639,0.0020233416924247366,0.011020017468943575,0.010353765514670148,0.8736610661162152,0.0037532317705857472,0.03739518615865562,9.84111233429806e-05,0.010345034750919555,0.006437689079811089,1.0044702737784058e-05,0.005727012702762107,0.003140680131830697,0.010887298551783869,0.0008746130629321695,3.1783519498692406e-05,0.016749147035923027
199994,0.002346859508432515,0.006651655959156165,0.00047983921133419355,0.0026685546635720494,0.014405771893842052,0.013475478177745158,0.03473441380838842,0.009797267843628648,0.11406826943209183,0.00012977187624564613,0.013641888032343393,0.016294364967533826,1.0642837189366376e-05,0.016647956608890093,0.0033718794687087822,0.014354144109451631,0.001147267585302096,3.009613230745458e-05,0.7357438778838368
199995,0.0016786403034540866,0.004816087512796409,0.0002689012423676021,0.003033597528644079,0.010435392888720276,0.009760596433687025,0.025635966370202195,0.0035978844260942154,0.0372709206330648,9.400021580435985e-05,0.8588638622026575,0.009340912728578846,9.057881328331539e-06,0.005816190116757283,0.0024461456932313866,0.010399225887579008,0.0008324498166956367,5.2518742568684295e-08,0.015700115599594378
199996,0.003242749935580082,0.006025972598293298,0.00041808887713387156,0.002324402753202335,0.8014591699644369,0.03330638450424407,0.03109168579689696,0.004621178047895111,0.048397222668418394,0.00011304163488886265,0.011882772953277831,0.014765075190256221,1.1538410056031638e-05,0.006527210090026363,0.003004839342889003,0.012503764041245856,0.0010179488941292614,3.753894673152387e-05,0.019249415350398088
199997,0.0036345091377128808,0.009315450944588386,0.0006430544203004397,0.0035851356038265852,0.019356039917793267,0.018383830428840356,0.04666780428218091,0.1220206261897421,0.08980899249125995,0.0001744143291463622,0.018328136998263727,0.018248703301970655,8.541078797600587e-06,0.018098679630385674,0.0045319049387997625,0.01928618996039162,0.0015419511337283077,3.469409188782686e-05,0.6063313411203834
199998,0.002694314656933223,0.005042151253581966,0.00036812282296000664,0.002024981393640067,0.01098404181300179,0.024518442885260255,0.027569281325756687,0.004316915475808508,0.0404695727726494,9.84851565686089e-05,0.010353101545577864,0.010620331363661471,1.0077706437752207e-05,0.005681413021458916,0.0025724719970682017,0.8348896249478504,0.0009214397695244689,2.5533462613960158e-05,0.016839696629646305
199999,0.00207456585566878,0.005086137746069854,0.0003665219347867513,0.0020352582575819925,0.010989284019558395,0.010624190281694769,0.8739118986914929,0.0037753777133820708,0.037619220567735284,9.898943729554858e-05,0.010405699157958758,0.005881254627387685,1.0104001764801518e-05,0.005796516583672223,0.0026304486292305787,0.010950889444031161,0.0008661301618320114,2.898981727361527e-05,0.01684852307158285
200000,0.004133019890821198,0.011155965773823648,0.0006096528812065031,0.003400322342435665,0.01834206433127348,0.01783312148696395,0.04421148730533138,0.00975044933795726,0.2157009932417183,0.00016525550843403527,0.01737428577186197,0.03729840946188461,1.3681221683262686e-05,0.052641254831907194,0.0043104899530312085,0.018271362521364534,0.0014587848465789127,5.2579666619917564e-05,0.5432768196251029
200001,0.0015615056688185382,0.8777030491827646,0.0002702204068287702,0.0014887163685450729,0.008131135570100537,0.007614227139429889,0.024458238238526546,0.002754818713962917,0.02818536283368344,7.239728971535435e-05,0.007610076869309663,0.012601907090508348,7.409742189978993e-06,0.0042895421886226985,0.00206456385968494,0.008006916538379935,0.0008315993310093013,1.4793419696889928e-05,0.01233351954822257
200002,0.0018466651250519399,0.005058852182737359,0.00036463760457388435,0.002024283562364114,0.0109303840626397,0.010215231541825971,0.8741095221199441,0.0037453836263943215,0.03820453264430967,9.845709328964865e-05,0.010349833414064319,0.005862121641319693,1.0048867473774377e-05,0.006000303443636716,0.002629016370348145,0.010892350880514535,0.0008673490026751162,3.403921260143825e-05,0.01675698760423544
200003,0.005196344370504416,0.013516769363155327,0.0009655508949605558,0.005399804639087153,0.029123061381679544,0.0280509740213685,0.12557487235138534,0.010007195550423193,0.3911190372788925,0.0002625175230661714,0.02758589613512389,0.17593330347473862,2.6662815664213082e-05,0.10391658301507097,0.007010325230174531,0.02900739077305836,0.0023123207316515845,9.502499774597165e-05,0.044896365452249044
200004,0.002345210505723278,0.0066721339340535405,0.00048093189618661866,0.002676964396039726,0.014451655945248696,0.013518045776604985,0.034843970551111214,0.007002806026794274,0.8039628772547796,0.00013019093198483967,0.013685002770627164,0.010358149431603307,1.2604171061908707e-05,0.010042157078931644,0.003382398199623797,0.014399766719282923,0.0011504965068076405,3.08314072028438e-05,0.060853806496332
200005,0.0021478681593872753,0.0050589000306111,0.00036463977536364833,0.002024304503938479,0.010944390945488745,0.010339067968372428,0.8741995286931126,0.003755036757676174,0.03795509232865916,9.845794236092932e-05,0.010349936773141801,0.005909759280074854,1.0049155372141827e-05,0.0056782035973588964,0.0026151787706129893,0.01089244924974999,0.0008659033142291646,3.403955385403985e-05,0.016757193200635765
200006,0.0014942804194853472,0.004285556514190547,0.2002612165860256,0.0028801740467428675,0.009293222365778325,0.00869395692980058,0.022715538727446097,0.003200465112413032,0.030823644247853416,8.366353989203362e-05,0.6789258193705591,0.00592819022907135,7.942577537910675e-06,0.005010489473612987,0.002173973692688519,0.009266473145621637,0.0007546810023493613,3.655222775837739e-06,0.014197056796155483
200007,0.0017437866827681714,0.004917939596646567,0.0003554784452111351,0.001973295654706717,0.010655415279658242,0.009983732170252876,0.8659863713103748,0.0036624711550092854,0.04642693907598235,9.598249133981624e-05,0.010089263418117125,0.006982697705764962,2.6213987767817612e-06,0.006764123860761166,0.0024930655085154416,0.01061843228611465,0.0008452687669194823,2.3452960147749676e-05,0.01637966223293254
200008,0.002128705798323915,0.005876684860078469,0.00041098700097905633,0.0023648571705400666,0.012702768592065535,0.011884966245663545,0.8004832577840961,0.0043797590617489935,0.045475964827285636,0.00011444954833316556,0.012050591918107367,0.015486643811691802,1.1680831518855251e-05,0.05028952913395955,0.0031276736670187437,0.012657367109357134,0.0010393233623559636,2.7880585498308013e-05,0.019486908691377734
200009,0.007677399265635385,0.006486005114040051,0.0004465814304000017,0.0024819159090514586,0.013398540331770192,0.7253196405187292,0.03249558439703707,0.006922660000359709,0.11862043294319097,0.00012069219632229703,0.012688079751859583,0.02138212654287342,1.2318017857893698e-05,0.008607913814248167,0.0032243592907264,0.013350786286453177,0.0010649794517130463,4.196299044574374e-05,0.02565802174728633
200010,0.003664354368834562,0.005283621948628204,0.0003849124740235885,0.002121019289067607,0.011500899349763455,0.03694656801254881,0.028943872008419618,0.0046109727156732104,0.042548238237961056,0.00010313351396000952,0.01084282222592617,0.011301972311160296,1.0561548076378335e-05,0.005954447734680488,0.002691430722940189,0.8144465247878141,0.0009660161882292682,2.550643603360101e-05,0.017653126126259217
200011,0.0027280039854422765,0.005121465970921226,0.00037393526926345565,0.0020567069699337697,0.011155884679542292,0.025943526170164165,0.02795096211732196,0.0044149440533270586,0.04111290462802795,0.00010002154672855163,0.010515503137815994,0.010804358274346252,1.0216326434811777e-05,0.005771191998867944,0.0026321014516246565,0.8312672360550474,0.0009111187101846466,2.5804886894508313e-05,0.017104113768111093
200012,0.002272141918299174,0.006634028225417952,0.0004671402568129869,0.0025828573276345202,0.013967048740428483,0.013068441718740552,0.03370023820605781,0.2261909073711152,0.10066582976273133,0.00012576459504668326,0.013219112864712373,0.025871233976443916,5.9755165593196925e-06,0.01578044673967627,0.00326446675212978,0.013925233820877719,0.0011164029647742562,2.006793099813429e-05,0.5271226613115436
200013,0.0024082726742845543,0.006853095447053489,0.0004941952377626943,0.0027496069465789037,0.014842814327700515,0.013883331721959418,0.03578696841462825,0.007837213758528295,0.1210686502712912,0.00013369987742153938,0.014056201472973276,0.014938234146605243,1.2988954667918604e-05,0.021833885877572574,0.003474826527303053,0.014789418523178924,0.0011814360744737094,3.444923304856143e-05,0.7236207105129678
200014,0.0034513447509589962,0.009558484398444438,0.000594961587238333,0.003869573090865405,0.020694647060651036,0.01936125198782933,0.1292510274730778,0.007364237890770778,0.08656110880508262,0.00018625353744205526,0.019852332973322104,0.08696546523847021,1.7287406977367675e-05,0.5540325125348948,0.004844739058141688,0.020627197337812063,0.0016441980904606432,1.163941846203586e-05,0.03111173735909806
200015,0.0036389856867114516,0.006405483243202349,0.00041724814107969366,0.0023207425611166984,0.8096970452221186,0.020460458992181726,0.031304305089751176,0.004480119147413559,0.04942929687902935,0.00011286910439760728,0.011864449206661652,0.01761825080470858,1.1554210584421023e-05,0.006516561713344912,0.0030002803889707316,0.012484815048040287,0.0009625340174197884,3.7775313085579316e-05,0.019237225230181836
200016,4.3677736001807255e-08,1.0382649761824933e-07,7.550416035909873e-09,4.154696862579594e-08,2.2537322486845564e-07,2.1048163947087303e-07,5.796600197697958e-07,7.660133960584452e-08,1.358372669933118e-06,2.01903577659041e-09,5.588005102551844e-07,4.4843748888233935e-07,2.1990907783077605e-10,1.1773017838904166e-07,9.035027011565567e-06,2.2495988092052358e-07,0.9999866231544154,7.696268767596155e-10,3.4179143081038013e-07
